Time (s), Voltage (V), Current (A), SOC (%)
9559, 3.92, 0.18, 64.77, 
9560, 3.92, 0.18, 64.78, 
9561, 3.92, 0.18, 64.78, 
9562, 3.92, 0.18, 64.79, 
9563, 3.92, 0.18, 64.80, 
9564, 3.92, 0.18, 64.80, 
9565, 3.92, 0.18, 64.81, 
9566, 3.92, 0.18, 64.81, 
9567, 3.92, 0.18, 64.82, 
9568, 3.92, 0.18, 64.83, 
9569, 3.92, 0.18, 64.83, 
9570, 3.92, 0.18, 64.84, 
9571, 3.92, 0.18, 64.84, 
9572, 3.92, 0.18, 64.85, 
9573, 3.92, 0.18, 64.86, 
9574, 3.92, 0.18, 64.86, 
9575, 3.92, 0.18, 64.87, 
9576, 3.92, 0.18, 64.88, 
9577, 3.92, 0.18, 64.88, 
9578, 3.92, 0.18, 64.89, 
9579, 3.92, 0.18, 64.89, 
9580, 3.92, 0.18, 64.90, 
9581, 3.92, 0.18, 64.91, 
9582, 3.92, 0.18, 64.91, 
9583, 3.92, 0.18, 64.92, 
9584, 3.92, 0.18, 64.92, 
9585, 3.92, 0.18, 64.93, 
9586, 3.92, 0.18, 64.94, 
9587, 3.93, 0.17, 64.94, 
9588, 3.92, 0.18, 64.95, 
9589, 3.92, 0.18, 64.95, 
9590, 3.92, 0.18, 64.96, 
9591, 3.92, 0.18, 64.97, 
9592, 3.92, 0.18, 64.97, 
9593, 3.92, 0.18, 64.98, 
9594, 3.92, 0.18, 64.99, 
9595, 3.92, 0.18, 64.99, 
9596, 3.92, 0.18, 65.00, 
9597, 3.92, 0.18, 65.00, 
9598, 3.92, 0.17, 65.01, 
9599, 3.92, 0.18, 65.02, 
9600, 3.92, 0.17, 65.02, 
9601, 3.92, 0.18, 65.03, 
9602, 3.93, 0.18, 65.03, 
9603, 3.92, 0.18, 65.04, 
9604, 3.93, 0.17, 65.05, 
9605, 3.92, 0.18, 65.05, 
9606, 3.92, 0.18, 65.06, 
9607, 3.93, 0.18, 65.06, 
9608, 3.93, 0.18, 65.07, 
9609, 3.92, 0.17, 65.08, 
9610, 3.92, 0.17, 65.08, 
9611, 3.92, 0.17, 65.09, 
9612, 3.92, 0.17, 65.10, 
9613, 3.92, 0.18, 65.10, 
9614, 3.93, 0.17, 65.11, 
9615, 3.92, 0.17, 65.11, 
9616, 3.92, 0.18, 65.12, 
9617, 3.93, 0.17, 65.13, 
9618, 3.92, 0.17, 65.13, 
9619, 3.93, 0.17, 65.14, 
9620, 3.92, 0.17, 65.14, 
9621, 3.92, 0.17, 65.15, 
9622, 3.92, 0.17, 65.16, 
9623, 3.93, 0.17, 65.16, 
9624, 3.92, 0.17, 65.17, 
9625, 3.93, 0.17, 65.17, 
9626, 3.93, 0.17, 65.18, 
9627, 3.92, 0.17, 65.19, 
9628, 3.92, 0.17, 65.19, 
9629, 3.92, 0.17, 65.20, 
9630, 3.93, 0.17, 65.20, 
9631, 3.92, 0.17, 65.21, 
9632, 3.93, 0.17, 65.22, 
9633, 3.93, 0.17, 65.22, 
9634, 3.92, 0.17, 65.23, 
9635, 3.92, 0.17, 65.23, 
9636, 3.92, 0.17, 65.24, 
9637, 3.92, 0.17, 65.25, 
9638, 3.92, 0.17, 65.25, 
9639, 3.93, 0.17, 65.26, 
9640, 3.92, 0.17, 65.26, 
9641, 3.93, 0.17, 65.27, 
9642, 3.93, 0.17, 65.28, 
9643, 3.92, 0.17, 65.28, 
9644, 3.92, 0.17, 65.29, 
9645, 3.92, 0.17, 65.29, 
9646, 3.93, 0.17, 65.30, 
9647, 3.93, 0.17, 65.31, 
9648, 3.93, 0.17, 65.31, 
9649, 3.92, 0.17, 65.32, 
9650, 3.92, 0.17, 65.32, 
9651, 3.93, 0.17, 65.33, 
9652, 3.92, 0.17, 65.34, 
9653, 3.93, 0.17, 65.34, 
9654, 3.93, 0.17, 65.35, 
9655, 3.92, 0.17, 65.36, 
9656, 3.92, 0.17, 65.36, 
9657, 3.93, 0.17, 65.37, 
9658, 3.93, 0.17, 65.37, 
9659, 3.92, 0.17, 65.38, 
9660, 3.92, 0.17, 65.39, 
9661, 3.93, 0.17, 65.39, 
9662, 3.93, 0.17, 65.40, 
9663, 3.93, 0.17, 65.40, 
9664, 3.92, 0.17, 65.41, 
9665, 3.92, 0.17, 65.42, 
9666, 3.92, 0.17, 65.42, 
9667, 3.93, 0.17, 65.43, 
9668, 3.92, 0.17, 65.43, 
9669, 3.93, 0.17, 65.44, 
9670, 3.92, 0.17, 65.45, 
9671, 3.92, 0.17, 65.45, 
9672, 3.93, 0.17, 65.46, 
9673, 3.93, 0.17, 65.46, 
9674, 3.93, 0.17, 65.47, 
9675, 3.93, 0.17, 65.48, 
9676, 3.92, 0.17, 65.48, 
9677, 3.92, 0.17, 65.49, 
9678, 3.93, 0.17, 65.49, 
9679, 3.93, 0.17, 65.50, 
9680, 3.93, 0.17, 65.51, 
9681, 3.92, 0.17, 65.51, 
9682, 3.93, 0.17, 65.52, 
9683, 3.92, 0.17, 65.52, 
9684, 3.93, 0.17, 65.53, 
9685, 3.92, 0.17, 65.54, 
9686, 3.93, 0.17, 65.54, 
9687, 3.92, 0.17, 65.55, 
9688, 3.93, 0.17, 65.55, 
9689, 3.93, 0.17, 65.56, 
9690, 3.92, 0.17, 65.56, 
9691, 3.93, 0.17, 65.57, 
9692, 3.92, 0.17, 65.58, 
9693, 3.92, 0.17, 65.58, 
9694, 3.92, 0.17, 65.59, 
9695, 3.93, 0.17, 65.59, 
9696, 3.93, 0.17, 65.60, 
9697, 3.92, 0.17, 65.61, 
9698, 3.93, 0.17, 65.61, 
9699, 3.93, 0.17, 65.62, 
9700, 3.93, 0.17, 65.62, 
9701, 3.93, 0.17, 65.63, 
9702, 3.93, 0.17, 65.64, 
9703, 3.93, 0.17, 65.64, 
9704, 3.93, 0.17, 65.65, 
9705, 3.93, 0.17, 65.65, 
9706, 3.92, 0.17, 65.66, 
9707, 3.92, 0.17, 65.67, 
9708, 3.92, 0.17, 65.67, 
9709, 3.93, 0.17, 65.68, 
9710, 3.93, 0.17, 65.68, 
9711, 3.92, 0.17, 65.69, 
9712, 3.92, 0.17, 65.70, 
9713, 3.93, 0.17, 65.70, 
9714, 3.93, 0.17, 65.71, 
9715, 3.93, 0.17, 65.71, 
9716, 3.92, 0.17, 65.72, 
9717, 3.93, 0.17, 65.73, 
9718, 3.93, 0.17, 65.73, 
9719, 3.93, 0.17, 65.74, 
9720, 3.93, 0.17, 65.74, 
9721, 3.93, 0.17, 65.75, 
9722, 3.93, 0.17, 65.76, 
9723, 3.93, 0.17, 65.76, 
9724, 3.93, 0.17, 65.77, 
9725, 3.93, 0.17, 65.77, 
9726, 3.93, 0.17, 65.78, 
9727, 3.93, 0.17, 65.79, 
9728, 3.93, 0.17, 65.79, 
9729, 3.93, 0.17, 65.80, 
9730, 3.93, 0.17, 65.80, 
9731, 3.93, 0.17, 65.81, 
9732, 3.92, 0.17, 65.82, 
9733, 3.93, 0.17, 65.82, 
9734, 3.93, 0.17, 65.83, 
9735, 3.93, 0.17, 65.83, 
9736, 3.93, 0.17, 65.84, 
9737, 3.93, 0.17, 65.84, 
9738, 3.93, 0.17, 65.85, 
9739, 3.93, 0.17, 65.86, 
9740, 3.93, 0.17, 65.86, 
9741, 3.93, 0.17, 65.87, 
9742, 3.93, 0.17, 65.87, 
9743, 3.93, 0.17, 65.88, 
9744, 3.93, 0.17, 65.89, 
9745, 3.93, 0.17, 65.89, 
9746, 3.93, 0.17, 65.90, 
9747, 3.93, 0.17, 65.90, 
9748, 3.93, 0.17, 65.91, 
9749, 3.94, 0.17, 65.92, 
9750, 3.93, 0.17, 65.92, 
9751, 3.93, 0.17, 65.93, 
9752, 3.93, 0.17, 65.93, 
9753, 3.93, 0.17, 65.94, 
9754, 3.93, 0.17, 65.95, 
9755, 3.93, 0.17, 65.95, 
9756, 3.93, 0.17, 65.96, 
9757, 3.93, 0.17, 65.96, 
9758, 3.93, 0.17, 65.97, 
9759, 3.93, 0.17, 65.98, 
9760, 3.94, 0.17, 65.98, 
9761, 3.93, 0.17, 65.99, 
9762, 3.93, 0.17, 65.99, 
9763, 3.93, 0.17, 66.00, 
9764, 3.93, 0.17, 66.00, 
9765, 3.93, 0.17, 66.01, 
9766, 3.93, 0.17, 66.02, 
9767, 3.93, 0.17, 66.02, 
9768, 3.93, 0.17, 66.03, 
9769, 3.93, 0.17, 66.03, 
9770, 3.94, 0.17, 66.04, 
9771, 3.93, 0.17, 66.05, 
9772, 3.93, 0.17, 66.05, 
9773, 3.94, 0.17, 66.06, 
9774, 3.93, 0.17, 66.06, 
9775, 3.94, 0.17, 66.07, 
9776, 3.94, 0.17, 66.08, 
9777, 3.93, 0.17, 66.08, 
9778, 3.94, 0.17, 66.09, 
9779, 3.94, 0.17, 66.09, 
9780, 3.93, 0.17, 66.10, 
9781, 3.94, 0.17, 66.10, 
9782, 3.94, 0.17, 66.11, 
9783, 3.93, 0.17, 66.12, 
9784, 3.93, 0.17, 66.12, 
9785, 3.93, 0.17, 66.13, 
9786, 3.93, 0.17, 66.13, 
9787, 3.93, 0.17, 66.14, 
9788, 3.93, 0.17, 66.15, 
9789, 3.94, 0.17, 66.15, 
9790, 3.94, 0.17, 66.16, 
9791, 3.93, 0.17, 66.16, 
9792, 3.93, 0.17, 66.17, 
9793, 3.94, 0.17, 66.18, 
9794, 3.94, 0.17, 66.18, 
9795, 3.94, 0.17, 66.19, 
9796, 3.93, 0.17, 66.19, 
9797, 3.93, 0.17, 66.20, 
9798, 3.93, 0.17, 66.20, 
9799, 3.93, 0.17, 66.21, 
9800, 3.93, 0.17, 66.22, 
9801, 3.94, 0.17, 66.22, 
9802, 3.93, 0.17, 66.23, 
9803, 3.94, 0.17, 66.23, 
9804, 3.93, 0.17, 66.24, 
9805, 3.94, 0.17, 66.25, 
9806, 3.93, 0.17, 66.25, 
9807, 3.94, 0.17, 66.26, 
9808, 3.94, 0.17, 66.26, 
9809, 3.94, 0.17, 66.27, 
9810, 3.94, 0.17, 66.27, 
9811, 3.94, 0.17, 66.28, 
9812, 3.94, 0.17, 66.29, 
9813, 3.94, 0.17, 66.29, 
9814, 3.93, 0.17, 66.30, 
9815, 3.94, 0.17, 66.30, 
9816, 3.94, 0.17, 66.31, 
9817, 3.94, 0.17, 66.32, 
9818, 3.94, 0.17, 66.32, 
9819, 3.93, 0.17, 66.33, 
9820, 3.93, 0.17, 66.33, 
9821, 3.94, 0.17, 66.34, 
9822, 3.94, 0.17, 66.34, 
9823, 3.94, 0.17, 66.35, 
9824, 3.94, 0.17, 66.36, 
9825, 3.94, 0.17, 66.36, 
9826, 3.94, 0.17, 66.37, 
9827, 3.93, 0.17, 66.37, 
9828, 3.94, 0.17, 66.38, 
9829, 3.94, 0.17, 66.39, 
9830, 3.94, 0.17, 66.39, 
9831, 3.93, 0.17, 66.40, 
9832, 3.93, 0.17, 66.40, 
9833, 3.94, 0.17, 66.41, 
9834, 3.93, 0.17, 66.41, 
9835, 3.93, 0.17, 66.42, 
9836, 3.93, 0.17, 66.43, 
9837, 3.93, 0.17, 66.43, 
9838, 3.94, 0.17, 66.44, 
9839, 3.94, 0.17, 66.44, 
9840, 3.94, 0.17, 66.45, 
9841, 3.94, 0.17, 66.46, 
9842, 3.94, 0.17, 66.46, 
9843, 3.94, 0.17, 66.47, 
9844, 3.94, 0.17, 66.47, 
9845, 3.93, 0.17, 66.48, 
9846, 3.94, 0.17, 66.48, 
9847, 3.94, 0.17, 66.49, 
9848, 3.93, 0.17, 66.50, 
9849, 3.94, 0.17, 66.50, 
9850, 3.94, 0.17, 66.51, 
9851, 3.94, 0.17, 66.51, 
9852, 3.94, 0.17, 66.52, 
9853, 3.94, 0.17, 66.53, 
9854, 3.94, 0.17, 66.53, 
9855, 3.94, 0.17, 66.54, 
9856, 3.94, 0.17, 66.54, 
9857, 3.94, 0.17, 66.55, 
9858, 3.94, 0.17, 66.55, 
9859, 3.94, 0.17, 66.56, 
9860, 3.94, 0.17, 66.57, 
9861, 3.94, 0.17, 66.57, 
9862, 3.94, 0.17, 66.58, 
9863, 3.94, 0.17, 66.58, 
9864, 3.94, 0.17, 66.59, 
9865, 3.94, 0.17, 66.59, 
9866, 3.94, 0.17, 66.60, 
9867, 3.94, 0.17, 66.61, 
9868, 3.94, 0.17, 66.61, 
9869, 3.94, 0.17, 66.62, 
9870, 3.94, 0.17, 66.62, 
9871, 3.94, 0.17, 66.63, 
9872, 3.94, 0.17, 66.64, 
9873, 3.94, 0.17, 66.64, 
9874, 3.94, 0.17, 66.65, 
9875, 3.94, 0.17, 66.65, 
9876, 3.94, 0.17, 66.66, 
9877, 3.94, 0.17, 66.66, 
9878, 3.94, 0.17, 66.67, 
9879, 3.94, 0.17, 66.68, 
9880, 3.94, 0.17, 66.68, 
9881, 3.94, 0.17, 66.69, 
9882, 3.94, 0.17, 66.69, 
9883, 3.94, 0.17, 66.70, 
9884, 3.94, 0.17, 66.70, 
9885, 3.94, 0.17, 66.71, 
9886, 3.94, 0.17, 66.72, 
9887, 3.94, 0.17, 66.72, 
9888, 3.94, 0.17, 66.73, 
9889, 3.95, 0.17, 66.73, 
9890, 3.94, 0.17, 66.74, 
9891, 3.93, 0.17, 66.74, 
9892, 3.95, 0.17, 66.75, 
9893, 3.93, 0.17, 66.76, 
9894, 3.94, 0.17, 66.76, 
9895, 3.94, 0.17, 66.77, 
9896, 3.93, 0.17, 66.77, 
9897, 3.94, 0.17, 66.78, 
9898, 3.94, 0.17, 66.79, 
9899, 3.94, 0.17, 66.79, 
9900, 3.95, 0.16, 66.80, 
9901, 3.94, 0.17, 66.80, 
9902, 3.94, 0.16, 66.81, 
9903, 3.94, 0.17, 66.81, 
9904, 3.94, 0.17, 66.82, 
9905, 3.94, 0.17, 66.83, 
9906, 3.94, 0.16, 66.83, 
9907, 3.94, 0.16, 66.84, 
9908, 3.94, 0.16, 66.84, 
9909, 3.94, 0.16, 66.85, 
9910, 3.94, 0.17, 66.85, 
9911, 3.94, 0.17, 66.86, 
9912, 3.94, 0.16, 66.87, 
9913, 3.94, 0.17, 66.87, 
9914, 3.94, 0.16, 66.88, 
9915, 3.94, 0.16, 66.88, 
9916, 3.94, 0.16, 66.89, 
9917, 3.94, 0.16, 66.89, 
9918, 3.94, 0.16, 66.90, 
9919, 3.94, 0.16, 66.91, 
9920, 3.94, 0.16, 66.91, 
9921, 3.94, 0.16, 66.92, 
9922, 3.95, 0.16, 66.92, 
9923, 3.94, 0.16, 66.93, 
9924, 3.95, 0.16, 66.93, 
9925, 3.94, 0.16, 66.94, 
9926, 3.94, 0.16, 66.95, 
9927, 3.94, 0.16, 66.95, 
9928, 3.95, 0.16, 66.96, 
9929, 3.95, 0.16, 66.96, 
9930, 3.94, 0.16, 66.97, 
9931, 3.94, 0.16, 66.97, 
9932, 3.94, 0.16, 66.98, 
9933, 3.94, 0.16, 66.99, 
9934, 3.94, 0.16, 66.99, 
9935, 3.94, 0.16, 67.00, 
9936, 3.94, 0.16, 67.00, 
9937, 3.94, 0.16, 67.01, 
9938, 3.95, 0.16, 67.01, 
9939, 3.94, 0.16, 67.02, 
9940, 3.94, 0.16, 67.03, 
9941, 3.94, 0.16, 67.03, 
9942, 3.94, 0.16, 67.04, 
9943, 3.95, 0.16, 67.04, 
9944, 3.94, 0.16, 67.05, 
9945, 3.95, 0.16, 67.05, 
9946, 3.94, 0.16, 67.06, 
9947, 3.94, 0.16, 67.07, 
9948, 3.95, 0.16, 67.07, 
9949, 3.94, 0.16, 67.08, 
9950, 3.94, 0.16, 67.08, 
9951, 3.94, 0.16, 67.09, 
9952, 3.94, 0.16, 67.09, 
9953, 3.94, 0.16, 67.10, 
9954, 3.94, 0.16, 67.10, 
9955, 3.94, 0.16, 67.11, 
9956, 3.94, 0.16, 67.12, 
9957, 3.94, 0.16, 67.12, 
9958, 3.94, 0.16, 67.13, 
9959, 3.95, 0.16, 67.13, 
9960, 3.94, 0.16, 67.14, 
9961, 3.94, 0.16, 67.14, 
9962, 3.95, 0.16, 67.15, 
9963, 3.94, 0.16, 67.16, 
9964, 3.95, 0.16, 67.16, 
9965, 3.95, 0.16, 67.17, 
9966, 3.95, 0.16, 67.17, 
9967, 3.94, 0.16, 67.18, 
9968, 3.94, 0.16, 67.18, 
9969, 3.95, 0.16, 67.19, 
9970, 3.95, 0.16, 67.20, 
9971, 3.94, 0.16, 67.20, 
9972, 3.95, 0.16, 67.21, 
9973, 3.95, 0.16, 67.21, 
9974, 3.94, 0.16, 67.22, 
9975, 3.95, 0.16, 67.22, 
9976, 3.95, 0.16, 67.23, 
9977, 3.95, 0.16, 67.23, 
9978, 3.95, 0.16, 67.24, 
9979, 3.94, 0.16, 67.25, 
9980, 3.94, 0.16, 67.25, 
9981, 3.95, 0.16, 67.26, 
9982, 3.95, 0.16, 67.26, 
9983, 3.95, 0.16, 67.27, 
9984, 3.95, 0.16, 67.27, 
9985, 3.95, 0.16, 67.28, 
9986, 3.95, 0.16, 67.29, 
9987, 3.95, 0.16, 67.29, 
9988, 3.95, 0.16, 67.30, 
9989, 3.95, 0.16, 67.30, 
9990, 3.94, 0.16, 67.31, 
9991, 3.95, 0.16, 67.31, 
9992, 3.94, 0.16, 67.32, 
9993, 3.95, 0.16, 67.33, 
9994, 3.94, 0.16, 67.33, 
9995, 3.95, 0.16, 67.34, 
9996, 3.95, 0.16, 67.34, 
9997, 3.95, 0.16, 67.35, 
9998, 3.94, 0.16, 67.35, 
9999, 3.95, 0.16, 67.36, 
10000, 3.95, 0.16, 67.36, 
10001, 3.95, 0.16, 67.37, 
10002, 3.95, 0.16, 67.38, 
10003, 3.94, 0.16, 67.38, 
10004, 3.95, 0.16, 67.39, 
10005, 3.95, 0.16, 67.39, 
10006, 3.95, 0.16, 67.40, 
10007, 3.95, 0.16, 67.40, 
10008, 3.95, 0.16, 67.41, 
10009, 3.95, 0.16, 67.42, 
10010, 3.94, 0.16, 67.42, 
10011, 3.95, 0.16, 67.43, 
10012, 3.94, 0.16, 67.43, 
10013, 3.95, 0.16, 67.44, 
10014, 3.95, 0.16, 67.44, 
10015, 3.95, 0.16, 67.45, 
10016, 3.95, 0.16, 67.45, 
10017, 3.95, 0.16, 67.46, 
10018, 3.95, 0.16, 67.47, 
10019, 3.95, 0.16, 67.47, 
10020, 3.95, 0.16, 67.48, 
10021, 3.96, 0.16, 67.48, 
10022, 3.95, 0.16, 67.49, 
10023, 3.95, 0.16, 67.49, 
10024, 3.95, 0.16, 67.50, 
10025, 3.95, 0.16, 67.50, 
10026, 3.95, 0.16, 67.51, 
10027, 3.95, 0.16, 67.52, 
10028, 3.95, 0.16, 67.52, 
10029, 3.95, 0.16, 67.53, 
10030, 3.95, 0.16, 67.53, 
10031, 3.95, 0.16, 67.54, 
10032, 3.95, 0.16, 67.54, 
10033, 3.96, 0.16, 67.55, 
10034, 3.95, 0.16, 67.55, 
10035, 3.95, 0.16, 67.56, 
10036, 3.95, 0.16, 67.57, 
10037, 3.95, 0.16, 67.57, 
10038, 3.94, 0.16, 67.58, 
10039, 3.95, 0.16, 67.58, 
10040, 3.95, 0.16, 67.59, 
10041, 3.95, 0.16, 67.59, 
10042, 3.95, 0.16, 67.60, 
10043, 3.95, 0.16, 67.61, 
10044, 3.95, 0.16, 67.61, 
10045, 3.95, 0.16, 67.62, 
10046, 3.95, 0.16, 67.62, 
10047, 3.95, 0.16, 67.63, 
10048, 3.95, 0.16, 67.63, 
10049, 3.95, 0.16, 67.64, 
10050, 3.95, 0.16, 67.64, 
10051, 3.95, 0.16, 67.65, 
10052, 3.95, 0.16, 67.66, 
10053, 3.95, 0.16, 67.66, 
10054, 3.95, 0.16, 67.67, 
10055, 3.95, 0.16, 67.67, 
10056, 3.95, 0.16, 67.68, 
10057, 3.95, 0.16, 67.68, 
10058, 3.95, 0.16, 67.69, 
10059, 3.95, 0.16, 67.69, 
10060, 3.95, 0.16, 67.70, 
10061, 3.95, 0.16, 67.71, 
10062, 3.95, 0.16, 67.71, 
10063, 3.95, 0.16, 67.72, 
10064, 3.95, 0.16, 67.72, 
10065, 3.95, 0.16, 67.73, 
10066, 3.95, 0.16, 67.73, 
10067, 3.95, 0.16, 67.74, 
10068, 3.96, 0.16, 67.74, 
10069, 3.95, 0.16, 67.75, 
10070, 3.95, 0.16, 67.76, 
10071, 3.96, 0.16, 67.76, 
10072, 3.95, 0.16, 67.77, 
10073, 3.95, 0.16, 67.77, 
10074, 3.95, 0.16, 67.78, 
10075, 3.95, 0.16, 67.78, 
10076, 3.95, 0.16, 67.79, 
10077, 3.95, 0.16, 67.79, 
10078, 3.96, 0.16, 67.80, 
10079, 3.95, 0.16, 67.80, 
10080, 3.94, 0.16, 67.81, 
10081, 3.95, 0.16, 67.82, 
10082, 3.95, 0.16, 67.82, 
10083, 3.95, 0.16, 67.83, 
10084, 3.95, 0.16, 67.83, 
10085, 3.95, 0.16, 67.84, 
10086, 3.95, 0.16, 67.84, 
10087, 3.96, 0.16, 67.85, 
10088, 3.95, 0.16, 67.85, 
10089, 3.96, 0.16, 67.86, 
10090, 3.95, 0.16, 67.87, 
10091, 3.95, 0.16, 67.87, 
10092, 3.95, 0.16, 67.88, 
10093, 3.96, 0.16, 67.88, 
10094, 3.95, 0.16, 67.89, 
10095, 3.95, 0.16, 67.89, 
10096, 3.95, 0.16, 67.90, 
10097, 3.95, 0.16, 67.90, 
10098, 3.95, 0.16, 67.91, 
10099, 3.96, 0.16, 67.91, 
10100, 3.95, 0.16, 67.92, 
10101, 3.95, 0.16, 67.93, 
10102, 3.95, 0.16, 67.93, 
10103, 3.96, 0.16, 67.94, 
10104, 3.95, 0.16, 67.94, 
10105, 3.95, 0.16, 67.95, 
10106, 3.95, 0.16, 67.95, 
10107, 3.95, 0.16, 67.96, 
10108, 3.95, 0.16, 67.96, 
10109, 3.95, 0.16, 67.97, 
10110, 3.95, 0.16, 67.98, 
10111, 3.95, 0.16, 67.98, 
10112, 3.95, 0.16, 67.99, 
10113, 3.95, 0.16, 67.99, 
10114, 3.95, 0.16, 68.00, 
10115, 3.95, 0.16, 68.00, 
10116, 3.95, 0.16, 68.01, 
10117, 3.96, 0.16, 68.01, 
10118, 3.96, 0.16, 68.02, 
10119, 3.95, 0.16, 68.02, 
10120, 3.96, 0.16, 68.03, 
10121, 3.95, 0.16, 68.04, 
10122, 3.96, 0.16, 68.04, 
10123, 3.95, 0.16, 68.05, 
10124, 3.96, 0.16, 68.05, 
10125, 3.95, 0.16, 68.06, 
10126, 3.96, 0.16, 68.06, 
10127, 3.96, 0.16, 68.07, 
10128, 3.96, 0.16, 68.07, 
10129, 3.96, 0.16, 68.08, 
10130, 3.96, 0.16, 68.08, 
10131, 3.96, 0.16, 68.09, 
10132, 3.95, 0.16, 68.10, 
10133, 3.95, 0.16, 68.10, 
10134, 3.96, 0.16, 68.11, 
10135, 3.95, 0.16, 68.11, 
10136, 3.96, 0.16, 68.12, 
10137, 3.95, 0.16, 68.12, 
10138, 3.95, 0.16, 68.13, 
10139, 3.95, 0.16, 68.13, 
10140, 3.96, 0.16, 68.14, 
10141, 3.96, 0.16, 68.14, 
10142, 3.96, 0.16, 68.15, 
10143, 3.96, 0.16, 68.16, 
10144, 3.96, 0.16, 68.16, 
10145, 3.96, 0.16, 68.17, 
10146, 3.95, 0.16, 68.17, 
10147, 3.96, 0.16, 68.18, 
10148, 3.96, 0.16, 68.18, 
10149, 3.95, 0.16, 68.19, 
10150, 3.96, 0.16, 68.19, 
10151, 3.96, 0.16, 68.20, 
10152, 3.96, 0.16, 68.20, 
10153, 3.96, 0.16, 68.21, 
10154, 3.96, 0.16, 68.22, 
10155, 3.96, 0.16, 68.22, 
10156, 3.96, 0.16, 68.23, 
10157, 3.96, 0.16, 68.23, 
10158, 3.96, 0.16, 68.24, 
10159, 3.96, 0.16, 68.24, 
10160, 3.96, 0.16, 68.25, 
10161, 3.96, 0.16, 68.25, 
10162, 3.96, 0.16, 68.26, 
10163, 3.96, 0.16, 68.26, 
10164, 3.96, 0.16, 68.27, 
10165, 3.96, 0.16, 68.28, 
10166, 3.96, 0.16, 68.28, 
10167, 3.96, 0.16, 68.29, 
10168, 3.96, 0.16, 68.29, 
10169, 3.96, 0.16, 68.30, 
10170, 3.96, 0.16, 68.30, 
10171, 3.96, 0.16, 68.31, 
10172, 3.96, 0.16, 68.31, 
10173, 3.96, 0.16, 68.32, 
10174, 3.96, 0.15, 68.32, 
10175, 3.96, 0.16, 68.33, 
10176, 3.96, 0.16, 68.34, 
10177, 3.96, 0.16, 68.34, 
10178, 3.96, 0.16, 68.35, 
10179, 3.96, 0.16, 68.35, 
10180, 3.96, 0.16, 68.36, 
10181, 3.96, 0.16, 68.36, 
10182, 3.96, 0.16, 68.37, 
10183, 3.96, 0.16, 68.37, 
10184, 3.96, 0.16, 68.38, 
10185, 3.96, 0.16, 68.38, 
10186, 3.96, 0.16, 68.39, 
10187, 3.96, 0.16, 68.39, 
10188, 3.96, 0.16, 68.40, 
10189, 3.96, 0.15, 68.41, 
10190, 3.96, 0.16, 68.41, 
10191, 3.96, 0.16, 68.42, 
10192, 3.96, 0.15, 68.42, 
10193, 3.96, 0.15, 68.43, 
10194, 3.96, 0.16, 68.43, 
10195, 3.96, 0.16, 68.44, 
10196, 3.97, 0.15, 68.44, 
10197, 3.96, 0.16, 68.45, 
10198, 3.96, 0.15, 68.45, 
10199, 3.96, 0.15, 68.46, 
10200, 3.96, 0.15, 68.46, 
10201, 3.95, 0.15, 68.47, 
10202, 3.96, 0.16, 68.48, 
10203, 3.96, 0.15, 68.48, 
10204, 3.96, 0.15, 68.49, 
10205, 3.96, 0.15, 68.49, 
10206, 3.96, 0.15, 68.50, 
10207, 3.96, 0.15, 68.50, 
10208, 3.96, 0.15, 68.51, 
10209, 3.96, 0.15, 68.51, 
10210, 3.96, 0.15, 68.52, 
10211, 3.96, 0.15, 68.52, 
10212, 3.96, 0.15, 68.53, 
10213, 3.97, 0.15, 68.53, 
10214, 3.96, 0.15, 68.54, 
10215, 3.97, 0.15, 68.54, 
10216, 3.96, 0.15, 68.55, 
10217, 3.96, 0.15, 68.56, 
10218, 3.96, 0.15, 68.56, 
10219, 3.96, 0.15, 68.57, 
10220, 3.97, 0.15, 68.57, 
10221, 3.96, 0.15, 68.58, 
10222, 3.97, 0.15, 68.58, 
10223, 3.96, 0.15, 68.59, 
10224, 3.97, 0.15, 68.59, 
10225, 3.96, 0.15, 68.60, 
10226, 3.96, 0.15, 68.60, 
10227, 3.97, 0.15, 68.61, 
10228, 3.96, 0.15, 68.61, 
10229, 3.96, 0.15, 68.62, 
10230, 3.97, 0.15, 68.63, 
10231, 3.96, 0.15, 68.63, 
10232, 3.96, 0.15, 68.64, 
10233, 3.96, 0.15, 68.64, 
10234, 3.97, 0.15, 68.65, 
10235, 3.97, 0.15, 68.65, 
10236, 3.96, 0.15, 68.66, 
10237, 3.97, 0.15, 68.66, 
10238, 3.97, 0.15, 68.67, 
10239, 3.96, 0.15, 68.67, 
10240, 3.96, 0.15, 68.68, 
10241, 3.96, 0.15, 68.68, 
10242, 3.96, 0.15, 68.69, 
10243, 3.97, 0.15, 68.69, 
10244, 3.96, 0.15, 68.70, 
10245, 3.97, 0.15, 68.71, 
10246, 3.96, 0.15, 68.71, 
10247, 3.97, 0.15, 68.72, 
10248, 3.96, 0.15, 68.72, 
10249, 3.96, 0.15, 68.73, 
10250, 3.96, 0.15, 68.73, 
10251, 3.96, 0.15, 68.74, 
10252, 3.97, 0.15, 68.74, 
10253, 3.96, 0.15, 68.75, 
10254, 3.96, 0.15, 68.75, 
10255, 3.96, 0.15, 68.76, 
10256, 3.96, 0.15, 68.76, 
