Time (s), Voltage (V), Current (A), SOC (%)
6081, 4.00, 0.13, 74.46, 
6082, 4.00, 0.13, 74.47, 
6083, 4.00, 0.13, 74.47, 
6084, 4.00, 0.13, 74.48, 
6085, 4.00, 0.13, 74.48, 
6086, 3.99, 0.13, 74.49, 
6087, 4.01, 0.13, 74.49, 
6088, 4.00, 0.13, 74.50, 
6089, 4.00, 0.13, 74.50, 
6090, 3.99, 0.13, 74.50, 
6091, 4.00, 0.13, 74.51, 
6092, 4.00, 0.13, 74.51, 
6093, 4.00, 0.13, 74.52, 
6094, 4.00, 0.13, 74.52, 
6095, 4.00, 0.13, 74.53, 
6096, 4.00, 0.13, 74.53, 
6097, 4.00, 0.13, 74.54, 
6098, 4.00, 0.13, 74.54, 
6099, 4.00, 0.13, 74.55, 
6100, 4.00, 0.13, 74.55, 
6101, 4.00, 0.13, 74.55, 
6102, 4.01, 0.13, 74.56, 
6103, 4.00, 0.13, 74.56, 
6104, 4.00, 0.13, 74.57, 
6105, 4.00, 0.13, 74.57, 
6106, 4.00, 0.13, 74.58, 
6107, 4.00, 0.13, 74.58, 
6108, 4.00, 0.13, 74.59, 
6109, 4.00, 0.13, 74.59, 
6110, 4.00, 0.13, 74.59, 
6111, 3.99, 0.13, 74.60, 
6112, 4.00, 0.13, 74.60, 
6113, 4.00, 0.13, 74.61, 
6114, 4.00, 0.13, 74.61, 
6115, 4.00, 0.13, 74.62, 
6116, 4.00, 0.13, 74.62, 
6117, 4.00, 0.13, 74.63, 
6118, 4.00, 0.13, 74.63, 
6119, 4.00, 0.13, 74.64, 
6120, 4.01, 0.13, 74.64, 
6121, 4.00, 0.13, 74.64, 
6122, 4.00, 0.13, 74.65, 
6123, 4.00, 0.13, 74.65, 
6124, 4.00, 0.13, 74.66, 
6125, 4.00, 0.13, 74.66, 
6126, 4.00, 0.13, 74.67, 
6127, 4.01, 0.13, 74.67, 
6128, 4.01, 0.13, 74.68, 
6129, 4.00, 0.13, 74.68, 
6130, 4.00, 0.13, 74.68, 
6131, 4.00, 0.13, 74.69, 
6132, 4.01, 0.13, 74.69, 
6133, 4.01, 0.13, 74.70, 
6134, 4.01, 0.13, 74.70, 
6135, 4.00, 0.13, 74.71, 
6136, 4.00, 0.13, 74.71, 
6137, 4.00, 0.13, 74.72, 
6138, 4.00, 0.13, 74.72, 
6139, 4.01, 0.13, 74.73, 
6140, 4.00, 0.13, 74.73, 
6141, 4.00, 0.13, 74.73, 
6142, 4.00, 0.13, 74.74, 
6143, 4.00, 0.13, 74.74, 
6144, 4.00, 0.13, 74.75, 
6145, 4.00, 0.13, 74.75, 
6146, 4.00, 0.13, 74.76, 
6147, 4.01, 0.13, 74.76, 
6148, 4.00, 0.13, 74.77, 
6149, 4.01, 0.13, 74.77, 
6150, 4.00, 0.13, 74.77, 
6151, 4.00, 0.13, 74.78, 
6152, 4.00, 0.13, 74.78, 
6153, 4.00, 0.13, 74.79, 
6154, 4.00, 0.13, 74.79, 
6155, 4.00, 0.13, 74.80, 
6156, 4.00, 0.13, 74.80, 
6157, 4.00, 0.13, 74.81, 
6158, 4.00, 0.13, 74.81, 
6159, 4.00, 0.13, 74.81, 
6160, 4.01, 0.13, 74.82, 
6161, 4.01, 0.13, 74.82, 
6162, 4.00, 0.13, 74.83, 
6163, 4.01, 0.13, 74.83, 
6164, 4.00, 0.13, 74.84, 
6165, 4.00, 0.13, 74.84, 
6166, 4.00, 0.13, 74.85, 
6167, 4.00, 0.13, 74.85, 
6168, 4.00, 0.13, 74.85, 
6169, 4.00, 0.13, 74.86, 
6170, 4.00, 0.13, 74.86, 
6171, 4.01, 0.13, 74.87, 
6172, 4.00, 0.13, 74.87, 
6173, 4.01, 0.13, 74.88, 
6174, 4.00, 0.13, 74.88, 
6175, 4.00, 0.13, 74.89, 
6176, 4.00, 0.13, 74.89, 
6177, 4.01, 0.13, 74.89, 
6178, 4.00, 0.13, 74.90, 
6179, 4.01, 0.13, 74.90, 
6180, 4.00, 0.13, 74.91, 
6181, 4.00, 0.13, 74.91, 
6182, 4.01, 0.13, 74.92, 
6183, 4.01, 0.13, 74.92, 
6184, 4.01, 0.13, 74.93, 
6185, 4.01, 0.13, 74.93, 
6186, 4.00, 0.13, 74.93, 
6187, 4.00, 0.13, 74.94, 
6188, 4.00, 0.13, 74.94, 
6189, 4.01, 0.13, 74.95, 
6190, 4.01, 0.13, 74.95, 
6191, 4.01, 0.13, 74.96, 
6192, 4.00, 0.13, 74.96, 
6193, 4.00, 0.13, 74.97, 
6194, 4.01, 0.13, 74.97, 
6195, 4.01, 0.13, 74.97, 
6196, 4.01, 0.13, 74.98, 
6197, 4.00, 0.13, 74.98, 
6198, 4.01, 0.13, 74.99, 
6199, 4.01, 0.13, 74.99, 
6200, 4.01, 0.13, 75.00, 
6201, 4.01, 0.13, 75.00, 
6202, 4.01, 0.13, 75.01, 
6203, 4.01, 0.13, 75.01, 
6204, 4.01, 0.13, 75.01, 
6205, 4.01, 0.13, 75.02, 
6206, 4.01, 0.13, 75.02, 
6207, 4.01, 0.13, 75.03, 
6208, 4.01, 0.13, 75.03, 
6209, 4.01, 0.13, 75.04, 
6210, 4.01, 0.13, 75.04, 
6211, 4.01, 0.13, 75.04, 
6212, 4.01, 0.13, 75.05, 
6213, 4.01, 0.13, 75.05, 
6214, 4.01, 0.13, 75.06, 
6215, 4.01, 0.13, 75.06, 
6216, 4.01, 0.13, 75.07, 
6217, 4.01, 0.13, 75.07, 
6218, 4.01, 0.13, 75.08, 
6219, 4.00, 0.13, 75.08, 
6220, 4.00, 0.12, 75.08, 
6221, 4.01, 0.13, 75.09, 
6222, 4.01, 0.13, 75.09, 
6223, 4.01, 0.13, 75.10, 
6224, 4.00, 0.13, 75.10, 
6225, 4.01, 0.12, 75.11, 
6226, 4.01, 0.13, 75.11, 
6227, 4.01, 0.12, 75.11, 
6228, 4.01, 0.13, 75.12, 
6229, 4.00, 0.12, 75.12, 
6230, 4.01, 0.13, 75.13, 
6231, 4.01, 0.12, 75.13, 
6232, 4.00, 0.13, 75.14, 
6233, 4.01, 0.12, 75.14, 
6234, 4.01, 0.12, 75.14, 
6235, 4.01, 0.13, 75.15, 
6236, 4.01, 0.12, 75.15, 
6237, 4.01, 0.13, 75.16, 
6238, 4.00, 0.12, 75.16, 
6239, 4.01, 0.13, 75.17, 
6240, 4.01, 0.12, 75.17, 
6241, 4.01, 0.12, 75.18, 
6242, 4.02, 0.12, 75.18, 
6243, 4.02, 0.12, 75.18, 
6244, 4.01, 0.13, 75.19, 
6245, 4.01, 0.12, 75.19, 
6246, 4.01, 0.13, 75.20, 
6247, 4.02, 0.12, 75.20, 
6248, 4.01, 0.12, 75.21, 
6249, 4.01, 0.12, 75.21, 
6250, 4.01, 0.12, 75.21, 
6251, 4.01, 0.12, 75.22, 
6252, 4.01, 0.12, 75.22, 
6253, 4.01, 0.13, 75.23, 
6254, 4.01, 0.12, 75.23, 
6255, 4.02, 0.12, 75.24, 
6256, 4.01, 0.12, 75.24, 
6257, 4.01, 0.12, 75.24, 
6258, 4.00, 0.12, 75.25, 
6259, 4.00, 0.12, 75.25, 
6260, 4.02, 0.12, 75.26, 
6261, 4.01, 0.12, 75.26, 
6262, 4.02, 0.12, 75.27, 
6263, 4.01, 0.12, 75.27, 
6264, 4.01, 0.12, 75.27, 
6265, 4.01, 0.12, 75.28, 
6266, 4.01, 0.12, 75.28, 
6267, 4.01, 0.12, 75.29, 
6268, 4.01, 0.12, 75.29, 
6269, 4.01, 0.12, 75.30, 
6270, 4.01, 0.12, 75.30, 
6271, 4.01, 0.12, 75.30, 
6272, 4.01, 0.12, 75.31, 
6273, 4.01, 0.12, 75.31, 
6274, 4.01, 0.12, 75.32, 
6275, 4.01, 0.12, 75.32, 
6276, 4.01, 0.12, 75.33, 
6277, 4.01, 0.12, 75.33, 
6278, 4.01, 0.12, 75.33, 
6279, 4.01, 0.12, 75.34, 
6280, 4.01, 0.12, 75.34, 
6281, 4.01, 0.12, 75.35, 
6282, 4.01, 0.12, 75.35, 
6283, 4.01, 0.12, 75.36, 
6284, 4.01, 0.12, 75.36, 
6285, 4.01, 0.12, 75.36, 
6286, 4.01, 0.12, 75.37, 
6287, 4.01, 0.12, 75.37, 
6288, 4.01, 0.12, 75.38, 
6289, 4.01, 0.12, 75.38, 
6290, 4.01, 0.12, 75.39, 
6291, 4.01, 0.12, 75.39, 
6292, 4.02, 0.12, 75.39, 
6293, 4.01, 0.12, 75.40, 
6294, 4.01, 0.12, 75.40, 
6295, 4.01, 0.12, 75.41, 
6296, 4.01, 0.12, 75.41, 
6297, 4.01, 0.12, 75.42, 
6298, 4.01, 0.12, 75.42, 
6299, 4.01, 0.12, 75.42, 
6300, 4.01, 0.12, 75.43, 
6301, 4.01, 0.12, 75.43, 
6302, 4.01, 0.12, 75.44, 
6303, 4.01, 0.12, 75.44, 
6304, 4.02, 0.12, 75.45, 
6305, 4.01, 0.12, 75.45, 
6306, 4.01, 0.12, 75.45, 
6307, 4.01, 0.12, 75.46, 
6308, 4.02, 0.12, 75.46, 
6309, 4.01, 0.12, 75.47, 
6310, 4.01, 0.12, 75.47, 
6311, 4.01, 0.12, 75.48, 
6312, 4.01, 0.12, 75.48, 
6313, 4.01, 0.12, 75.48, 
6314, 4.01, 0.12, 75.49, 
6315, 4.01, 0.12, 75.49, 
6316, 4.01, 0.12, 75.50, 
6317, 4.01, 0.12, 75.50, 
6318, 4.01, 0.12, 75.51, 
6319, 4.01, 0.12, 75.51, 
6320, 4.01, 0.12, 75.51, 
6321, 4.01, 0.12, 75.52, 
6322, 4.01, 0.12, 75.52, 
6323, 4.01, 0.12, 75.53, 
6324, 4.01, 0.12, 75.53, 
6325, 4.01, 0.12, 75.53, 
6326, 4.01, 0.12, 75.54, 
6327, 4.01, 0.12, 75.54, 
6328, 4.01, 0.12, 75.55, 
6329, 4.02, 0.12, 75.55, 
6330, 4.01, 0.12, 75.56, 
6331, 4.02, 0.12, 75.56, 
6332, 4.02, 0.12, 75.56, 
6333, 4.01, 0.12, 75.57, 
6334, 4.01, 0.12, 75.57, 
6335, 4.01, 0.12, 75.58, 
6336, 4.02, 0.12, 75.58, 
6337, 4.02, 0.12, 75.59, 
6338, 4.02, 0.12, 75.59, 
6339, 4.02, 0.12, 75.59, 
6340, 4.02, 0.12, 75.60, 
6341, 4.01, 0.12, 75.60, 
6342, 4.02, 0.12, 75.61, 
6343, 4.01, 0.12, 75.61, 
6344, 4.02, 0.12, 75.61, 
6345, 4.02, 0.12, 75.62, 
6346, 4.02, 0.12, 75.62, 
6347, 4.02, 0.12, 75.63, 
6348, 4.02, 0.12, 75.63, 
6349, 4.02, 0.12, 75.64, 
6350, 4.02, 0.12, 75.64, 
6351, 4.02, 0.12, 75.64, 
6352, 4.02, 0.12, 75.65, 
6353, 4.02, 0.12, 75.65, 
6354, 4.02, 0.12, 75.66, 
6355, 4.02, 0.12, 75.66, 
6356, 4.02, 0.12, 75.66, 
6357, 4.02, 0.12, 75.67, 
6358, 4.02, 0.12, 75.67, 
6359, 4.02, 0.12, 75.68, 
6360, 4.01, 0.12, 75.68, 
6361, 4.02, 0.12, 75.69, 
6362, 4.02, 0.12, 75.69, 
6363, 4.01, 0.12, 75.69, 
6364, 4.02, 0.12, 75.70, 
6365, 4.01, 0.12, 75.70, 
6366, 4.02, 0.12, 75.71, 
6367, 4.02, 0.12, 75.71, 
6368, 4.02, 0.12, 75.72, 
6369, 4.02, 0.12, 75.72, 
6370, 4.02, 0.12, 75.72, 
6371, 4.02, 0.12, 75.73, 
6372, 4.02, 0.12, 75.73, 
6373, 4.02, 0.12, 75.74, 
6374, 4.02, 0.12, 75.74, 
6375, 4.02, 0.12, 75.74, 
6376, 4.02, 0.12, 75.75, 
6377, 4.01, 0.12, 75.75, 
6378, 4.02, 0.12, 75.76, 
6379, 4.01, 0.12, 75.76, 
6380, 4.02, 0.12, 75.77, 
6381, 4.02, 0.12, 75.77, 
6382, 4.02, 0.12, 75.77, 
6383, 4.01, 0.12, 75.78, 
6384, 4.02, 0.12, 75.78, 
6385, 4.02, 0.12, 75.79, 
6386, 4.02, 0.12, 75.79, 
6387, 4.01, 0.12, 75.79, 
6388, 4.01, 0.12, 75.80, 
6389, 4.02, 0.12, 75.80, 
6390, 4.02, 0.12, 75.81, 
6391, 4.02, 0.12, 75.81, 
6392, 4.02, 0.12, 75.81, 
6393, 4.01, 0.12, 75.82, 
6394, 4.02, 0.12, 75.82, 
6395, 4.02, 0.12, 75.83, 
6396, 4.02, 0.12, 75.83, 
6397, 4.02, 0.12, 75.84, 
6398, 4.01, 0.12, 75.84, 
6399, 4.02, 0.12, 75.84, 
6400, 4.03, 0.12, 75.85, 
6401, 4.03, 0.12, 75.85, 
6402, 4.02, 0.12, 75.86, 
6403, 4.02, 0.12, 75.86, 
6404, 4.02, 0.12, 75.86, 
6405, 4.02, 0.12, 75.87, 
6406, 4.01, 0.12, 75.87, 
6407, 4.02, 0.12, 75.88, 
6408, 4.02, 0.12, 75.88, 
6409, 4.02, 0.12, 75.88, 
6410, 4.02, 0.12, 75.89, 
6411, 4.02, 0.12, 75.89, 
6412, 4.01, 0.12, 75.90, 
6413, 4.02, 0.12, 75.90, 
6414, 4.02, 0.12, 75.91, 
6415, 4.02, 0.12, 75.91, 
6416, 4.02, 0.12, 75.91, 
6417, 4.02, 0.12, 75.92, 
6418, 4.02, 0.12, 75.92, 
6419, 4.02, 0.12, 75.93, 
6420, 4.02, 0.12, 75.93, 
6421, 4.02, 0.12, 75.93, 
6422, 4.02, 0.12, 75.94, 
6423, 4.02, 0.12, 75.94, 
6424, 4.02, 0.12, 75.95, 
6425, 4.02, 0.12, 75.95, 
6426, 4.02, 0.12, 75.95, 
6427, 4.02, 0.12, 75.96, 
6428, 4.02, 0.12, 75.96, 
6429, 4.02, 0.12, 75.97, 
6430, 4.02, 0.12, 75.97, 
6431, 4.02, 0.12, 75.98, 
6432, 4.02, 0.12, 75.98, 
6433, 4.02, 0.12, 75.98, 
6434, 4.01, 0.12, 75.99, 
6435, 4.02, 0.12, 75.99, 
6436, 4.02, 0.12, 76.00, 
6437, 4.02, 0.12, 76.00, 
6438, 4.02, 0.12, 76.00, 
6439, 4.02, 0.12, 76.01, 
6440, 4.02, 0.12, 76.01, 
6441, 4.02, 0.12, 76.02, 
6442, 4.02, 0.12, 76.02, 
6443, 4.02, 0.12, 76.02, 
6444, 4.02, 0.12, 76.03, 
6445, 4.03, 0.12, 76.03, 
6446, 4.02, 0.12, 76.04, 
6447, 4.02, 0.12, 76.04, 
6448, 4.02, 0.12, 76.04, 
6449, 4.02, 0.12, 76.05, 
6450, 4.02, 0.12, 76.05, 
6451, 4.02, 0.12, 76.06, 
6452, 4.02, 0.12, 76.06, 
6453, 4.02, 0.12, 76.06, 
6454, 4.02, 0.12, 76.07, 
6455, 4.02, 0.12, 76.07, 
6456, 4.02, 0.12, 76.08, 
6457, 4.02, 0.12, 76.08, 
6458, 4.02, 0.12, 76.09, 
6459, 4.02, 0.12, 76.09, 
6460, 4.02, 0.12, 76.09, 
6461, 4.02, 0.12, 76.10, 
6462, 4.01, 0.12, 76.10, 
6463, 4.02, 0.12, 76.11, 
6464, 4.01, 0.12, 76.11, 
6465, 4.02, 0.12, 76.11, 
6466, 4.02, 0.12, 76.12, 
6467, 4.02, 0.12, 76.12, 
6468, 4.03, 0.12, 76.13, 
6469, 4.02, 0.12, 76.13, 
6470, 4.03, 0.12, 76.13, 
6471, 4.03, 0.12, 76.14, 
6472, 4.02, 0.12, 76.14, 
6473, 4.02, 0.12, 76.15, 
6474, 4.02, 0.12, 76.15, 
6475, 4.01, 0.12, 76.15, 
6476, 4.02, 0.12, 76.16, 
6477, 4.02, 0.12, 76.16, 
6478, 4.02, 0.12, 76.17, 
6479, 4.02, 0.12, 76.17, 
6480, 4.02, 0.12, 76.17, 
6481, 4.02, 0.11, 76.18, 
6482, 4.02, 0.12, 76.18, 
6483, 4.02, 0.12, 76.19, 
6484, 4.02, 0.12, 76.19, 
6485, 4.02, 0.12, 76.19, 
6486, 4.02, 0.12, 76.20, 
6487, 4.02, 0.12, 76.20, 
6488, 4.02, 0.12, 76.21, 
6489, 4.02, 0.12, 76.21, 
6490, 4.02, 0.12, 76.21, 
6491, 4.02, 0.11, 76.22, 
6492, 4.02, 0.12, 76.22, 
6493, 4.02, 0.12, 76.23, 
6494, 4.02, 0.12, 76.23, 
6495, 4.03, 0.11, 76.23, 
6496, 4.02, 0.12, 76.24, 
6497, 4.02, 0.12, 76.24, 
6498, 4.02, 0.12, 76.25, 
6499, 4.03, 0.11, 76.25, 
6500, 4.03, 0.12, 76.25, 
6501, 4.02, 0.11, 76.26, 
6502, 4.02, 0.11, 76.26, 
6503, 4.02, 0.11, 76.27, 
6504, 4.02, 0.12, 76.27, 
6505, 4.03, 0.11, 76.27, 
6506, 4.02, 0.11, 76.28, 
6507, 4.03, 0.12, 76.28, 
6508, 4.03, 0.12, 76.29, 
6509, 4.02, 0.11, 76.29, 
6510, 4.02, 0.11, 76.29, 
6511, 4.03, 0.11, 76.30, 
6512, 4.02, 0.12, 76.30, 
6513, 4.02, 0.12, 76.31, 
6514, 4.03, 0.12, 76.31, 
6515, 4.03, 0.11, 76.31, 
6516, 4.03, 0.12, 76.32, 
6517, 4.03, 0.11, 76.32, 
6518, 4.03, 0.11, 76.33, 
6519, 4.03, 0.11, 76.33, 
6520, 4.03, 0.11, 76.33, 
6521, 4.03, 0.12, 76.34, 
6522, 4.03, 0.11, 76.34, 
6523, 4.03, 0.11, 76.35, 
6524, 4.03, 0.11, 76.35, 
6525, 4.03, 0.11, 76.35, 
6526, 4.03, 0.11, 76.36, 
6527, 4.03, 0.11, 76.36, 
6528, 4.03, 0.11, 76.37, 
6529, 4.03, 0.11, 76.37, 
6530, 4.03, 0.11, 76.37, 
6531, 4.03, 0.11, 76.38, 
6532, 4.02, 0.11, 76.38, 
6533, 4.03, 0.11, 76.39, 
6534, 4.03, 0.11, 76.39, 
6535, 4.03, 0.11, 76.39, 
6536, 4.03, 0.11, 76.40, 
6537, 4.03, 0.11, 76.40, 
6538, 4.02, 0.11, 76.41, 
6539, 4.02, 0.11, 76.41, 
6540, 4.03, 0.11, 76.41, 
6541, 4.02, 0.11, 76.42, 
6542, 4.02, 0.11, 76.42, 
6543, 4.02, 0.11, 76.42, 
6544, 4.02, 0.11, 76.43, 
6545, 4.02, 0.11, 76.43, 
6546, 4.03, 0.11, 76.44, 
6547, 4.02, 0.11, 76.44, 
6548, 4.03, 0.11, 76.44, 
6549, 4.03, 0.11, 76.45, 
6550, 4.02, 0.11, 76.45, 
6551, 4.03, 0.11, 76.46, 
6552, 4.02, 0.11, 76.46, 
6553, 4.02, 0.11, 76.46, 
6554, 4.02, 0.11, 76.47, 
6555, 4.03, 0.11, 76.47, 
6556, 4.03, 0.11, 76.48, 
6557, 4.03, 0.11, 76.48, 
6558, 4.04, 0.11, 76.48, 
6559, 4.03, 0.11, 76.49, 
6560, 4.03, 0.11, 76.49, 
6561, 4.02, 0.11, 76.50, 
6562, 4.03, 0.11, 76.50, 
6563, 4.02, 0.11, 76.50, 
6564, 4.03, 0.11, 76.51, 
6565, 4.03, 0.11, 76.51, 
6566, 4.02, 0.11, 76.52, 
6567, 4.03, 0.11, 76.52, 
6568, 4.03, 0.11, 76.52, 
6569, 4.03, 0.11, 76.53, 
6570, 4.03, 0.11, 76.53, 
6571, 4.03, 0.11, 76.53, 
6572, 4.03, 0.11, 76.54, 
6573, 4.03, 0.11, 76.54, 
6574, 4.03, 0.11, 76.55, 
6575, 4.03, 0.11, 76.55, 
6576, 4.03, 0.11, 76.55, 
6577, 4.03, 0.11, 76.56, 
6578, 4.03, 0.11, 76.56, 
6579, 4.03, 0.11, 76.57, 
6580, 4.03, 0.11, 76.57, 
6581, 4.03, 0.11, 76.57, 
6582, 4.02, 0.11, 76.58, 
6583, 4.03, 0.11, 76.58, 
6584, 4.03, 0.11, 76.59, 
6585, 4.03, 0.11, 76.59, 
6586, 4.03, 0.11, 76.59, 
6587, 4.03, 0.11, 76.60, 
6588, 4.03, 0.11, 76.60, 
6589, 4.03, 0.11, 76.61, 
6590, 4.03, 0.11, 76.61, 
6591, 4.03, 0.11, 76.61, 
6592, 4.03, 0.11, 76.62, 
6593, 4.03, 0.11, 76.62, 
6594, 4.03, 0.11, 76.62, 
6595, 4.03, 0.11, 76.63, 
6596, 4.03, 0.11, 76.63, 
6597, 4.03, 0.11, 76.64, 
6598, 4.02, 0.04, 76.64, 
6599, 4.09, 0.11, 76.64, 
6600, 4.04, 0.11, 76.65, 
6601, 4.03, 0.11, 76.65, 
6602, 4.03, 0.11, 76.65, 
6603, 3.99, 0.11, 76.66, 
6604, 4.02, 0.11, 76.66, 
6605, 3.99, 0.11, 76.67, 
6606, 4.00, 0.11, 76.67, 
6607, 4.03, 0.11, 76.67, 
6608, 4.03, 0.11, 76.68, 
6609, 4.03, 0.11, 76.68, 
6610, 4.03, 0.11, 76.68, 
6611, 4.03, 0.05, 76.69, 
6612, 4.03, 0.11, 76.69, 
6613, 4.03, 0.11, 76.69, 
6614, 4.03, 0.09, 76.70, 
6615, 4.03, 0.11, 76.70, 
6616, 4.03, 0.11, 76.71, 
6617, 4.11, 0.11, 76.71, 
6618, 4.03, 0.01, 76.71, 
6619, 4.03, 0.11, 76.71, 
6620, 4.02, 0.11, 76.72, 
6621, 4.03, 0.11, 76.72, 
6622, 4.03, 0.11, 76.72, 
6623, 4.03, 0.01, 76.73, 
6624, 4.03, 0.11, 76.73, 
6625, 4.14, 0.11, 76.73, 
6626, 4.03, 0.11, 76.74, 
6627, 4.01, 0.11, 76.74, 
6628, 4.03, 0.11, 76.74, 
6629, 4.03, 0.11, 76.75, 
6630, 4.03, 0.11, 76.75, 
6631, 4.04, 0.01, 76.75, 
6632, 4.03, 0.11, 76.76, 
6633, 4.11, 0.11, 76.76, 
6634, 4.03, 0.00, 76.76, 
6635, 4.02, 0.11, 76.76, 
6636, 4.03, 0.08, 76.77, 
6637, 4.09, 0.11, 76.77, 
6638, 4.13, 0.11, 76.77, 
6639, 4.03, 0.11, 76.78, 
6640, 4.02, 0.07, 76.78, 
6641, 4.01, 0.11, 76.79, 
6642, 4.03, 0.11, 76.79, 
6643, 4.02, 0.11, 76.79, 
6644, 4.03, 0.11, 76.80, 
6645, 4.03, 0.11, 76.80, 
6646, 4.03, 0.11, 76.80, 
6647, 4.03, 0.11, 76.81, 
6648, 4.02, 0.11, 76.81, 
6649, 4.10, 0.11, 76.82, 
6650, 4.02, 0.11, 76.82, 
6651, 4.03, 0.04, 76.82, 
6652, 3.97, 0.11, 76.83, 
6653, 4.02, 0.11, 76.83, 
6654, 4.02, 0.11, 76.83, 
6655, 4.03, 0.11, 76.84, 
6656, 4.13, 0.11, 76.84, 
6657, 4.08, 0.11, 76.85, 
6658, 4.03, 0.11, 76.85, 
6659, 4.03, 0.11, 76.85, 
6660, 4.03, 0.00, 76.85, 
6661, 4.03, 0.11, 76.86, 
6662, 4.02, 0.00, 76.86, 
6663, 4.02, 0.11, 76.86, 
6664, 4.09, 0.11, 76.86, 
6665, 4.03, 0.11, 76.87, 
6666, 4.03, 0.11, 76.87, 
6667, 4.02, 0.11, 76.88, 
6668, 3.97, 0.11, 76.88, 
6669, 4.03, 0.11, 76.88, 
6670, 4.02, 0.02, 76.88, 
6671, 4.03, 0.11, 76.89, 
6672, 4.01, 0.11, 76.89, 
6673, 4.03, 0.11, 76.90, 
6674, 4.01, 0.05, 76.90, 
6675, 4.08, 0.11, 76.90, 
6676, 3.97, 0.11, 76.91, 
6677, 3.98, 0.11, 76.91, 
6678, 4.00, 0.11, 76.91, 
6679, 4.00, 0.11, 76.92, 
6680, 4.03, 0.11, 76.92, 
6681, 3.98, 0.11, 76.92, 
6682, 4.10, 0.11, 76.93, 
6683, 4.03, 0.11, 76.93, 
6684, 4.03, 0.11, 76.94, 
6685, 3.97, 0.11, 76.94, 
6686, 4.06, 0.11, 76.94, 
6687, 4.03, 0.00, 76.94, 
6688, 3.96, 0.11, 76.95, 
6689, 4.13, 0.11, 76.95, 
6690, 4.02, 0.11, 76.96, 
6691, 4.04, 0.11, 76.96, 
6692, 4.02, 0.10, 76.96, 
6693, 4.03, 0.11, 76.97, 
6694, 4.04, 0.11, 76.97, 
6695, 4.03, 0.07, 76.97, 
6696, 4.03, 0.11, 76.98, 
6697, 4.03, 0.11, 76.98, 
6698, 4.00, 0.11, 76.98, 
6699, 4.02, 0.00, 76.98, 
6700, 4.03, 0.11, 76.99, 
6701, 3.98, 0.11, 76.99, 
6702, 4.14, 0.11, 77.00, 
6703, 4.05, 0.09, 77.00, 
6704, 4.02, 0.11, 77.00, 
6705, 4.11, 0.11, 77.01, 
6706, 4.15, 0.11, 77.01, 
6707, 4.06, 0.10, 77.01, 
6708, 3.98, 0.11, 77.02, 
6709, 4.03, 0.11, 77.02, 
6710, 4.09, 0.11, 77.03, 
6711, 4.12, 0.11, 77.03, 
6712, 4.03, 0.11, 77.03, 
6713, 4.03, 0.05, 77.04, 
6714, 4.01, 0.11, 77.04, 
6715, 4.02, 0.11, 77.04, 
6716, 4.03, 0.11, 77.05, 
6717, 4.03, 0.06, 77.05, 
6718, 4.14, 0.11, 77.05, 
6719, 4.00, 0.11, 77.06, 
6720, 4.03, 0.00, 77.06, 
6721, 4.03, 0.03, 77.06, 
6722, 3.98, 0.11, 77.06, 
6723, 4.03, 0.01, 77.06, 
6724, 4.03, 0.01, 77.06, 
6725, 4.07, 0.10, 77.07, 
6726, 4.04, 0.11, 77.07, 
6727, 4.03, 0.11, 77.07, 
6728, 4.03, 0.11, 77.08, 
6729, 4.10, 0.11, 77.08, 
6730, 3.97, 0.09, 77.09, 
6731, 4.08, 0.11, 77.09, 
6732, 3.97, 0.11, 77.09, 
6733, 4.03, 0.07, 77.10, 
6734, 4.11, 0.11, 77.10, 
6735, 3.99, 0.00, 77.10, 
6736, 4.13, 0.11, 77.10, 
6737, 4.03, 0.11, 77.11, 
6738, 4.12, 0.11, 77.11, 
6739, 4.01, 0.11, 77.11, 
6740, 4.06, 0.10, 77.12, 
6741, 4.11, 0.11, 77.12, 
6742, 4.14, 0.11, 77.13, 
6743, 4.01, 0.11, 77.13, 
6744, 4.14, 0.11, 77.13, 
6745, 4.13, 0.11, 77.14, 
6746, 4.03, 0.08, 77.14, 
6747, 4.00, 0.11, 77.14, 
6748, 4.09, 0.11, 77.15, 
6749, 4.03, 0.07, 77.15, 
6750, 4.02, 0.11, 77.15, 
6751, 3.97, 0.11, 77.16, 
6752, 4.03, 0.11, 77.16, 
6753, 4.03, 0.03, 77.16, 
6754, 4.13, 0.11, 77.17, 
6755, 4.03, 0.02, 77.17, 
6756, 4.05, 0.11, 77.17, 
6757, 4.01, 0.11, 77.18, 
6758, 4.03, 0.11, 77.18, 
6759, 4.03, 0.00, 77.18, 
6760, 4.03, 0.01, 77.18, 
6761, 4.00, 0.11, 77.18, 
6762, 4.04, 0.07, 77.19, 
6763, 4.01, 0.11, 77.19, 
6764, 4.03, 0.03, 77.19, 
6765, 4.01, 0.08, 77.19, 
6766, 4.10, 0.11, 77.20, 
6767, 4.02, 0.11, 77.20, 
6768, 4.01, 0.11, 77.20, 
6769, 4.03, 0.01, 77.21, 
6770, 3.98, 0.11, 77.21, 
6771, 3.97, 0.11, 77.21, 
6772, 4.09, 0.11, 77.22, 
6773, 4.00, 0.05, 77.22, 
6774, 3.99, 0.11, 77.22, 
6775, 3.98, 0.11, 77.23, 
6776, 4.06, 0.11, 77.23, 
6777, 4.12, 0.11, 77.23, 
6778, 4.06, 0.09, 77.24, 
